Datum,GameId,Saison,Heim,Gast,HeimTore,GastTore,HeimReg,GastReg,Ende,HeimSOG,GastSOG,HeimPIM,GastPIM,HeimTwId,HeimTw,GastTwId,GastTw
2026-02-02,2025020881,20252026,CHI,SJS,6,3,6,3,REG,17,27,8,6,8481519,S. Knight,8482137,Y. Askarov
2026-02-02,2025020882,20252026,DAL,WPG,4,3,3,3,OT,28,27,6,8,8479979,J. Oettinger,8476945,C. Hellebuyck
2026-02-02,2025020883,20252026,COL,DET,0,2,0,2,REG,21,25,14,4,8478406,M. Blackwood,8476434,J. Gibson
2026-02-02,2025020884,20252026,UTA,VAN,6,2,6,2,REG,19,24,16,14,8478872,K. Vejmelka,8480947,K. Lankinen
2026-02-02,2025020885,20252026,CGY,TOR,2,4,2,4,REG,30,22,2,4,8481692,D. Wolf,8479361,J. Woll
2026-02-03,2025020886,20252026,TBL,BUF,4,3,3,3,OT,35,26,6,4,8476883,A. Vasilevskiy,8481551,C. Ellis
2026-02-03,2025020887,20252026,NJD,CBJ,0,3,0,3,REG,24,25,6,8,8474593,J. Markstrom,8478007,E. Merzlikins
2026-02-03,2025020888,20252026,NYI,PIT,5,4,4,4,OT,23,35,4,4,8478009,I. Sorokin,8479973,S. Skinner
2026-02-03,2025020889,20252026,PHI,WSH,4,2,4,2,REG,22,28,2,16,8478435,D. Vladar,8483532,C. Stevenson
2026-02-03,2025020890,20252026,CAR,OTT,4,3,4,3,REG,19,27,6,4,8483548,B. Bussi,8473503,J. Reimer
2026-02-03,2025020891,20252026,EDM,TOR,2,5,2,5,REG,36,27,21,9,8478971,C. Ingram,8476932,A. Stolarz
2026-02-03,2025020892,20252026,ANA,SEA,4,2,4,2,REG,31,28,4,20,8480843,L. Dostal,8475831,P. Grubauer
2026-02-04,2025020893,20252026,FLA,BOS,5,4,4,4,SO,26,29,25,15,8475683,S. Bobrovsky,8476914,J. Korpisalo
2026-02-04,2025020894,20252026,CBJ,CHI,4,0,4,0,REG,20,21,8,4,8482982,J. Greaves,8481519,S. Knight
2026-02-04,2025020895,20252026,WPG,MTL,1,5,1,5,REG,37,27,4,8,8476945,C. Hellebuyck,8478470,S. Montembeault
2026-02-04,2025020896,20252026,NSH,MIN,5,6,5,5,OT,35,43,9,11,8477424,J. Saros,8479406,F. Gustavsson
2026-02-04,2025020897,20252026,COL,SJS,4,2,4,2,REG,42,25,8,8,8478406,M. Blackwood,8482137,Y. Askarov
2026-02-04,2025020898,20252026,UTA,DET,4,1,4,1,REG,25,30,13,11,8478872,K. Vejmelka,8476434,J. Gibson
2026-02-04,2025020899,20252026,DAL,STL,5,4,5,4,REG,28,18,10,8,8479979,J. Oettinger,8476412,J. Binnington
2026-02-04,2025020900,20252026,CGY,EDM,4,3,4,3,REG,25,39,15,13,8482445,D. Cooley,8477465,T. Jarry
2026-02-04,2025020901,20252026,VGK,VAN,5,2,5,2,REG,31,23,2,2,8481033,A. Schmid,8480947,K. Lankinen
2026-02-04,2025020902,20252026,LAK,SEA,2,4,2,4,REG,27,23,16,12,8475311,D. Kuemper,8478916,J. Daccord
2026-02-05,2025020903,20252026,BUF,PIT,2,5,2,5,REG,27,32,11,15,8479312,A. Lyon,8481668,A. Silovs
2026-02-05,2025020904,20252026,TBL,FLA,6,1,6,1,REG,28,34,91,76,8476883,A. Vasilevskiy,8480193,D. Tarasov
2026-02-05,2025020905,20252026,NJD,NYI,1,3,1,3,REG,24,14,2,2,8474596,J. Allen,8478009,I. Sorokin
2026-02-05,2025020906,20252026,NYR,CAR,0,2,0,2,REG,16,43,6,4,8471734,J. Quick,8483548,B. Bussi
2026-02-05,2025020907,20252026,PHI,OTT,1,2,1,1,OT,16,27,2,2,8478435,D. Vladar,8473503,J. Reimer
2026-02-05,2025020908,20252026,WSH,NSH,4,2,4,2,REG,30,29,8,12,8480313,L. Thompson,8481020,J. Annunen
2026-02-05,2025020909,20252026,VGK,LAK,4,1,4,1,REG,22,33,15,9,8478499,A. Hill,8476341,A. Forsberg
2026-02-25,2025020910,20252026,NJD,BUF,1,2,1,2,REG,28,30,11,7,8474596,J. Allen,8480045,U. Luukkonen
2026-02-25,2025020911,20252026,WSH,PHI,3,1,3,1,REG,29,24,4,2,8480313,L. Thompson,8478435,D. Vladar
2026-02-25,2025020912,20252026,TBL,TOR,4,2,4,2,REG,36,34,4,8,8476883,A. Vasilevskiy,8476932,A. Stolarz
2026-02-25,2025020913,20252026,DAL,SEA,4,1,4,1,REG,32,19,15,11,8479193,C. DeSmith,8478916,J. Daccord
2026-02-25,2025020914,20252026,UTA,COL,2,4,2,4,REG,30,26,6,8,8478872,K. Vejmelka,8475809,S. Wedgewood
2026-02-25,2025020915,20252026,VAN,WPG,2,3,2,2,OT,23,28,4,2,8484268,N. Tolopilo,8477480,E. Comrie
2026-02-25,2025020916,20252026,LAK,VGK,4,6,4,6,REG,19,25,19,7,8476341,A. Forsberg,8478499,A. Hill
2026-02-25,2025020917,20252026,ANA,EDM,6,5,6,5,REG,29,27,4,10,8480843,L. Dostal,8477465,T. Jarry
2026-02-26,2025020918,20252026,BOS,CBJ,4,2,4,2,REG,23,40,2,6,8476914,J. Korpisalo,8478007,E. Merzlikins
2026-02-26,2025020919,20252026,MTL,NYI,3,4,3,3,OT,25,26,4,6,8478470,S. Montembeault,8478009,I. Sorokin
2026-02-26,2025020920,20252026,OTT,DET,1,2,1,1,OT,27,20,23,13,8476999,L. Ullmark,8476434,J. Gibson
2026-02-26,2025020921,20252026,FLA,TOR,5,1,5,1,REG,37,30,8,8,8475683,S. Bobrovsky,8479361,J. Woll
2026-02-26,2025020922,20252026,PIT,NJD,4,1,4,1,REG,37,30,8,6,8481668,A. Silovs,8474593,J. Markstrom
2026-02-26,2025020923,20252026,CAR,TBL,5,4,5,4,REG,33,28,4,4,8483548,B. Bussi,8477992,J. Johansson
2026-02-26,2025020924,20252026,NYR,PHI,2,3,2,2,OT,24,24,15,11,8478048,I. Shesterkin,8481035,S. Ersson
2026-02-26,2025020925,20252026,STL,SEA,5,1,5,1,REG,32,24,4,0,8480981,J. Hofer,8475831,P. Grubauer
2026-02-26,2025020926,20252026,NSH,CHI,4,2,4,2,REG,26,23,12,4,8481020,J. Annunen,8481519,S. Knight
2026-02-26,2025020927,20252026,COL,MIN,2,5,2,5,REG,47,36,12,6,8478406,M. Blackwood,8479406,F. Gustavsson
2026-02-26,2025020928,20252026,SJS,CGY,1,4,1,4,REG,35,29,6,4,8482137,Y. Askarov,8481692,D. Wolf
2026-02-26,2025020929,20252026,LAK,EDM,1,8,1,8,REG,22,37,6,4,8476341,A. Forsberg,8478971,C. Ingram
2026-02-27,2025020930,20252026,FLA,BUF,2,3,2,3,REG,29,39,4,6,8480193,D. Tarasov,8479312,A. Lyon
2026-02-27,2025020931,20252026,WSH,VGK,3,2,3,2,REG,30,26,4,8,8480313,L. Thompson,8481033,A. Schmid
2026-02-27,2025020932,20252026,UTA,MIN,5,2,5,2,REG,37,23,6,8,8478872,K. Vejmelka,8482661,J. Wallstedt
2026-02-27,2025020933,20252026,ANA,WPG,5,4,4,4,OT,40,33,13,9,8480843,L. Dostal,8476945,C. Hellebuyck
2026-02-28,2025020934,20252026,NYR,PIT,3,2,2,2,SO,25,34,16,4,8478048,I. Shesterkin,8479973,S. Skinner
2026-02-28,2025020935,20252026,PHI,BOS,3,1,3,1,REG,17,27,11,9,8478435,D. Vladar,8480280,J. Swayman
2026-02-28,2025020936,20252026,SJS,EDM,5,4,5,4,REG,33,24,6,4,8482137,Y. Askarov,8478971,C. Ingram
2026-02-28,2025020937,20252026,CBJ,NYI,3,4,3,3,OT,30,27,2,0,8482982,J. Greaves,8478009,I. Sorokin
2026-02-28,2025020938,20252026,COL,CHI,3,1,3,1,REG,35,15,8,8,8478406,M. Blackwood,8481519,S. Knight
2026-02-28,2025020939,20252026,TOR,OTT,2,5,2,5,REG,23,40,25,15,8479361,J. Woll,8476999,L. Ullmark
2026-02-28,2025020940,20252026,MTL,WSH,6,2,6,2,REG,25,29,10,8,8482487,J. Dobes,8479292,C. Lindgren
2026-02-28,2025020941,20252026,TBL,BUF,2,6,2,6,REG,38,35,28,12,8477992,J. Johansson,8480045,U. Luukkonen
2026-02-28,2025020942,20252026,CAR,DET,5,2,5,2,REG,36,29,4,10,8475883,F. Andersen,8475660,C. Talbot
2026-02-28,2025020943,20252026,STL,NJD,1,3,1,3,REG,26,33,4,6,8476412,J. Binnington,8474593,J. Markstrom
2026-02-28,2025020944,20252026,LAK,CGY,2,0,2,0,REG,37,29,0,0,8476341,A. Forsberg,8481692,D. Wolf
2026-02-28,2025020945,20252026,DAL,NSH,3,2,2,2,OT,25,27,11,11,8479979,J. Oettinger,8477424,J. Saros
2026-02-28,2025020946,20252026,SEA,VAN,5,1,5,1,REG,25,28,6,16,8478916,J. Daccord,8480947,K. Lankinen
2026-03-01,2025020947,20252026,PIT,VGK,5,0,5,0,REG,22,22,9,11,8481668,A. Silovs,8478499,A. Hill
2026-03-01,2025020948,20252026,NYI,FLA,5,4,5,4,REG,26,33,6,2,8479496,D. Rittich,8475683,S. Bobrovsky
2026-03-01,2025020949,20252026,UTA,CHI,0,4,0,4,REG,22,28,18,6,8478872,K. Vejmelka,8482821,A. Soderblom
2026-03-01,2025020950,20252026,SJS,WPG,2,1,1,1,OT,33,28,6,8,8477968,A. Nedeljkovic,8476945,C. Hellebuyck
2026-03-01,2025020951,20252026,MIN,STL,1,3,1,3,REG,23,24,2,4,8479406,F. Gustavsson,8480981,J. Hofer
2026-03-01,2025020952,20252026,ANA,CGY,3,2,2,2,SO,36,34,6,10,8480843,L. Dostal,8482445,D. Cooley
2026-03-02,2025020953,20252026,NYR,CBJ,4,5,4,4,OT,33,29,0,2,8478048,I. Shesterkin,8478007,E. Merzlikins
2026-03-02,2025020954,20252026,TOR,PHI,2,3,2,2,SO,31,25,6,4,8476932,A. Stolarz,8478435,D. Vladar
2026-03-02,2025020955,20252026,NSH,DET,2,4,2,4,REG,30,31,4,6,8477424,J. Saros,8475660,C. Talbot
2026-03-02,2025020956,20252026,VAN,DAL,1,6,1,6,REG,14,37,4,4,8484268,N. Tolopilo,8479979,J. Oettinger
2026-03-02,2025020957,20252026,SEA,CAR,2,1,2,1,REG,15,36,2,6,8478916,J. Daccord,8475883,F. Andersen
2026-03-02,2025020958,20252026,LAK,COL,2,4,2,4,REG,21,39,4,4,8476341,A. Forsberg,8478406,M. Blackwood
2026-03-03,2025020959,20252026,BOS,PIT,2,1,2,1,REG,28,35,4,6,8480280,J. Swayman,8479973,S. Skinner
2026-03-03,2025020960,20252026,BUF,VGK,3,2,3,2,REG,28,29,2,2,8479312,A. Lyon,8481033,A. Schmid
2026-03-03,2025020961,20252026,NJD,FLA,5,1,5,1,REG,33,21,10,10,8474593,J. Markstrom,8475683,S. Bobrovsky
2026-03-03,2025020962,20252026,WSH,UTA,2,3,2,3,REG,25,23,4,4,8480313,L. Thompson,8478872,K. Vejmelka
2026-03-03,2025020963,20252026,CBJ,NSH,3,2,3,2,REG,27,25,4,6,8482982,J. Greaves,8481020,J. Annunen
2026-03-03,2025020964,20252026,WPG,CHI,3,2,2,2,OT,32,19,6,4,8476945,C. Hellebuyck,8481519,S. Knight
2026-03-03,2025020965,20252026,CGY,DAL,1,6,1,6,REG,21,35,12,8,8482445,D. Cooley,8479193,C. DeSmith
2026-03-03,2025020966,20252026,EDM,OTT,5,4,4,4,OT,37,21,11,11,8478971,C. Ingram,8476999,L. Ullmark
2026-03-03,2025020967,20252026,MIN,TBL,5,1,5,1,REG,22,25,8,18,8479406,F. Gustavsson,8476883,A. Vasilevskiy
2026-03-03,2025020968,20252026,ANA,COL,1,5,1,5,REG,28,26,6,6,8480843,L. Dostal,8475809,S. Wedgewood
2026-03-03,2025020969,20252026,SJS,MTL,7,5,7,5,REG,28,36,14,10,8482137,Y. Askarov,8482487,J. Dobes
2026-03-04,2025020970,20252026,DET,VGK,3,4,3,3,OT,26,25,4,8,8475660,C. Talbot,8478499,A. Hill
2026-03-04,2025020971,20252026,NJD,TOR,4,3,3,3,SO,47,27,6,6,8474593,J. Markstrom,8476932,A. Stolarz
2026-03-04,2025020972,20252026,VAN,CAR,4,6,4,6,REG,22,33,8,10,8480947,K. Lankinen,8483548,B. Bussi
2026-03-04,2025020973,20252026,ANA,NYI,5,1,5,1,REG,26,43,8,8,8478024,V. Husso,8479496,D. Rittich
2026-03-04,2025020974,20252026,SEA,STL,2,3,2,3,REG,36,27,4,8,8475831,P. Grubauer,8480981,J. Hofer
2026-03-05,2025020975,20252026,NYR,TOR,6,2,6,2,REG,24,32,2,4,8478048,I. Shesterkin,8479361,J. Woll
2026-03-05,2025020976,20252026,PHI,UTA,0,3,0,3,REG,16,23,4,6,8478435,D. Vladar,8477970,V. Vanecek
2026-03-05,2025020977,20252026,PIT,BUF,1,5,1,5,REG,28,26,23,10,8481668,A. Silovs,8480045,U. Luukkonen
2026-03-05,2025020978,20252026,CBJ,FLA,4,2,4,2,REG,28,28,8,8,8482982,J. Greaves,8480193,D. Tarasov
2026-03-05,2025020979,20252026,NSH,BOS,6,3,6,3,REG,29,23,10,10,8477424,J. Saros,8476914,J. Korpisalo
2026-03-05,2025020980,20252026,WPG,TBL,4,1,4,1,REG,30,27,4,4,8476945,C. Hellebuyck,8476883,A. Vasilevskiy
2026-03-05,2025020981,20252026,CGY,OTT,1,4,1,4,REG,20,37,8,6,8482445,D. Cooley,8476999,L. Ullmark
2026-03-05,2025020982,20252026,LAK,NYI,5,3,5,3,REG,35,35,2,6,8475311,D. Kuemper,8478009,I. Sorokin
2026-03-06,2025020983,20252026,DET,FLA,1,3,1,3,REG,29,23,6,6,8476434,J. Gibson,8475683,S. Bobrovsky
2026-03-06,2025020984,20252026,DAL,COL,4,5,4,4,SO,21,29,10,6,8479979,J. Oettinger,8475809,S. Wedgewood
2026-03-06,2025020985,20252026,CHI,VAN,3,6,3,6,REG,23,22,10,8,8482821,A. Soderblom,8484268,N. Tolopilo
2026-03-06,2025020986,20252026,EDM,CAR,3,6,3,6,REG,16,32,6,4,8477465,T. Jarry,8475883,F. Andersen
2026-03-06,2025020987,20252026,ANA,MTL,6,5,5,5,SO,33,28,8,4,8480843,L. Dostal,8478470,S. Montembeault
2026-03-06,2025020988,20252026,VGK,MIN,2,4,2,4,REG,31,24,16,26,8481033,A. Schmid,8479406,F. Gustavsson
2026-03-06,2025020989,20252026,SJS,STL,2,3,2,2,OT,25,14,14,14,8477968,A. Nedeljkovic,8476412,J. Binnington
2026-03-07,2025020990,20252026,BOS,WSH,3,1,3,1,REG,30,23,6,12,8480280,J. Swayman,8480313,L. Thompson
2026-03-07,2025020991,20252026,NJD,NYR,6,3,6,3,REG,35,20,10,8,8474593,J. Markstrom,8471734,J. Quick
2026-03-07,2025020992,20252026,BUF,NSH,3,2,3,2,REG,24,25,8,6,8479312,A. Lyon,8477424,J. Saros
2026-03-07,2025020993,20252026,PIT,PHI,3,4,3,3,SO,23,16,9,17,8479973,S. Skinner,8478435,D. Vladar
2026-03-07,2025020994,20252026,TOR,TBL,2,5,2,5,REG,29,33,11,11,8476932,A. Stolarz,8476883,A. Vasilevskiy
2026-03-07,2025020995,20252026,CBJ,UTA,4,5,4,4,OT,31,25,34,16,8478007,E. Merzlikins,8478872,K. Vejmelka
2026-03-07,2025020996,20252026,WPG,VAN,3,2,2,2,OT,36,23,0,4,8476945,C. Hellebuyck,8480947,K. Lankinen
2026-03-07,2025020997,20252026,LAK,MTL,3,4,3,4,REG,39,23,2,6,8475311,D. Kuemper,8482487,J. Dobes
2026-03-07,2025020998,20252026,CGY,CAR,5,4,5,4,REG,25,29,6,8,8481692,D. Wolf,8483548,B. Bussi
2026-03-07,2025020999,20252026,SJS,NYI,1,2,1,1,OT,31,34,6,4,8482137,Y. Askarov,8478009,I. Sorokin
2026-03-07,2025021000,20252026,SEA,OTT,4,7,4,7,REG,21,37,6,23,8478916,J. Daccord,8476999,L. Ullmark
2026-03-08,2025021001,20252026,COL,MIN,3,2,2,2,SO,36,34,8,10,8475809,S. Wedgewood,8482661,J. Wallstedt
2026-03-08,2025021002,20252026,PIT,BOS,5,4,4,4,OT,40,28,8,6,8481668,A. Silovs,8476914,J. Korpisalo
2026-03-08,2025021003,20252026,BUF,TBL,8,7,8,7,REG,42,28,45,57,8480045,U. Luukkonen,8477992,J. Johansson
2026-03-08,2025021004,20252026,DAL,CHI,4,3,3,3,OT,31,19,2,6,8479193,C. DeSmith,8482821,A. Soderblom
2026-03-08,2025021005,20252026,NJD,DET,0,3,0,3,REG,31,30,10,6,8474593,J. Markstrom,8476434,J. Gibson
2026-03-08,2025021006,20252026,ANA,STL,0,4,0,4,REG,22,35,14,27,8478024,V. Husso,8480981,J. Hofer
2026-03-08,2025021007,20252026,VGK,EDM,2,4,2,4,REG,26,19,6,8,8478499,A. Hill,8478971,C. Ingram
2026-03-09,2025021008,20252026,PHI,NYR,2,6,2,6,REG,34,27,8,6,8478435,D. Vladar,8478048,I. Shesterkin
2026-03-09,2025021009,20252026,WSH,CGY,7,3,7,3,REG,29,26,0,6,8480313,L. Thompson,8482445,D. Cooley
2026-03-09,2025021010,20252026,CHI,UTA,3,2,2,2,OT,26,25,4,8,8482123,D. Commesso,8477970,V. Vanecek
2026-03-09,2025021011,20252026,VAN,OTT,0,2,0,2,REG,16,24,6,6,8480947,K. Lankinen,8473503,J. Reimer
2026-03-10,2025021012,20252026,BOS,LAK,2,1,1,1,OT,23,16,9,13,8480280,J. Swayman,8475311,D. Kuemper
2026-03-10,2025021013,20252026,BUF,SJS,6,3,6,3,REG,26,20,18,24,8479312,A. Lyon,8482137,Y. Askarov
2026-03-10,2025021014,20252026,MTL,TOR,3,1,3,1,REG,33,18,11,11,8482487,J. Dobes,8479361,J. Woll
2026-03-10,2025021015,20252026,TBL,CBJ,2,5,2,5,REG,18,32,15,13,8476883,A. Vasilevskiy,8478007,E. Merzlikins
2026-03-10,2025021016,20252026,FLA,DET,4,3,4,3,REG,28,28,4,6,8480193,D. Tarasov,8476434,J. Gibson
2026-03-10,2025021017,20252026,NYR,CGY,4,0,4,0,REG,29,21,4,6,8471734,J. Quick,8481692,D. Wolf
2026-03-10,2025021018,20252026,CAR,PIT,5,4,4,4,SO,44,28,12,12,8475883,F. Andersen,8479973,S. Skinner
2026-03-10,2025021019,20252026,STL,NYI,3,4,3,3,OT,23,49,8,2,8480981,J. Hofer,8478009,I. Sorokin
2026-03-10,2025021020,20252026,DAL,VGK,2,1,2,1,REG,16,27,6,10,8479979,J. Oettinger,8478499,A. Hill
2026-03-10,2025021021,20252026,MIN,UTA,5,0,5,0,REG,30,25,11,13,8479406,F. Gustavsson,8478872,K. Vejmelka
2026-03-10,2025021022,20252026,WPG,ANA,1,4,1,4,REG,13,35,4,6,8476945,C. Hellebuyck,8480843,L. Dostal
2026-03-10,2025021023,20252026,COL,EDM,3,4,3,4,REG,30,24,26,11,8478406,M. Blackwood,8478971,C. Ingram
2026-03-10,2025021024,20252026,SEA,NSH,2,4,2,4,REG,45,27,7,7,8478916,J. Daccord,8477424,J. Saros
2026-03-11,2025021025,20252026,OTT,MTL,2,3,2,3,REG,34,23,6,8,8476999,L. Ullmark,8484170,J. Fowler
2026-03-11,2025021026,20252026,PHI,WSH,4,1,4,1,REG,22,23,14,10,8481035,S. Ersson,8480313,L. Thompson
2026-03-12,2025021027,20252026,BOS,SJS,2,4,2,4,REG,41,28,14,24,8480280,J. Swayman,8477968,A. Nedeljkovic
2026-03-12,2025021028,20252026,BUF,WSH,1,2,1,2,REG,30,22,4,4,8480045,U. Luukkonen,8479292,C. Lindgren
2026-03-12,2025021029,20252026,TOR,ANA,6,4,6,4,REG,28,40,46,41,8479361,J. Woll,8480843,L. Dostal
2026-03-12,2025021030,20252026,TBL,DET,4,1,4,1,REG,29,25,2,2,8476883,A. Vasilevskiy,8476434,J. Gibson
2026-03-12,2025021031,20252026,FLA,CBJ,2,1,1,1,OT,21,31,4,4,8475683,S. Bobrovsky,8478007,E. Merzlikins
2026-03-12,2025021032,20252026,NJD,CGY,4,5,4,5,REG,32,29,0,6,8474593,J. Markstrom,8481692,D. Wolf
2026-03-12,2025021033,20252026,CAR,STL,1,3,1,3,REG,32,17,2,4,8483548,B. Bussi,8476412,J. Binnington
2026-03-12,2025021034,20252026,DAL,EDM,7,2,7,2,REG,27,32,22,24,8479979,J. Oettinger,8477465,T. Jarry
2026-03-12,2025021035,20252026,MIN,PHI,2,3,2,2,SO,23,27,6,6,8482661,J. Wallstedt,8478435,D. Vladar
2026-03-12,2025021036,20252026,WPG,NYR,3,6,3,6,REG,26,17,4,2,8476945,C. Hellebuyck,8478048,I. Shesterkin
2026-03-12,2025021037,20252026,UTA,CHI,2,3,2,2,OT,31,23,4,4,8478872,K. Vejmelka,8481519,S. Knight
2026-03-12,2025021038,20252026,VAN,NSH,4,3,3,3,SO,27,19,6,4,8484268,N. Tolopilo,8477424,J. Saros
2026-03-12,2025021039,20252026,VGK,PIT,6,2,6,2,REG,17,26,12,10,8478499,A. Hill,8481668,A. Silovs
2026-03-12,2025021040,20252026,SEA,COL,1,5,1,5,REG,29,26,6,4,8475831,P. Grubauer,8475809,S. Wedgewood
2026-03-13,2025021041,20252026,NYI,LAK,2,3,2,3,REG,23,27,8,10,8478009,I. Sorokin,8475311,D. Kuemper
2026-03-13,2025021042,20252026,STL,EDM,3,2,2,2,OT,25,38,6,2,8480981,J. Hofer,8478971,C. Ingram
2026-03-14,2025021043,20252026,OTT,ANA,2,0,2,0,REG,28,24,8,8,8476999,L. Ullmark,8478024,V. Husso
2026-03-14,2025021044,20252026,WSH,BOS,2,3,2,2,SO,28,34,12,10,8480313,L. Thompson,8480280,J. Swayman
2026-03-14,2025021045,20252026,WPG,COL,3,1,3,1,REG,19,29,4,2,8476945,C. Hellebuyck,8478406,M. Blackwood
2026-03-14,2025021046,20252026,MIN,NYR,2,4,2,4,REG,48,18,10,18,8479406,F. Gustavsson,8478048,I. Shesterkin
2026-03-14,2025021047,20252026,BUF,TOR,3,2,2,2,SO,33,18,15,19,8479312,A. Lyon,8479361,J. Woll
2026-03-14,2025021048,20252026,MTL,SJS,2,4,2,4,REG,27,22,0,4,8482487,J. Dobes,8477968,A. Nedeljkovic
2026-03-14,2025021049,20252026,TBL,CAR,2,4,2,4,REG,19,35,11,13,8476883,A. Vasilevskiy,8475883,F. Andersen
2026-03-14,2025021050,20252026,NJD,LAK,6,4,6,4,REG,28,31,6,6,8474596,J. Allen,8476341,A. Forsberg
2026-03-14,2025021051,20252026,NYI,CGY,3,2,3,2,REG,27,32,4,2,8479496,D. Rittich,8481692,D. Wolf
2026-03-14,2025021052,20252026,PHI,CBJ,1,2,1,1,SO,19,28,9,15,8478435,D. Vladar,8482982,J. Greaves
2026-03-14,2025021053,20252026,DAL,DET,3,2,2,2,OT,24,24,10,12,8479979,J. Oettinger,8476434,J. Gibson
2026-03-14,2025021054,20252026,UTA,PIT,3,4,3,4,REG,29,23,12,6,8478872,K. Vejmelka,8479973,S. Skinner
2026-03-14,2025021055,20252026,VAN,SEA,2,5,2,5,REG,34,33,6,4,8484268,N. Tolopilo,8475831,P. Grubauer
2026-03-14,2025021056,20252026,VGK,CHI,4,0,4,0,REG,32,21,22,24,8478499,A. Hill,8481519,S. Knight
2026-03-15,2025021057,20252026,WPG,STL,3,2,3,2,REG,16,31,2,6,8477480,E. Comrie,8476412,J. Binnington
2026-03-15,2025021058,20252026,OTT,SJS,7,4,7,4,REG,24,23,4,6,8476999,L. Ullmark,8476316,L. Brossoit
2026-03-15,2025021059,20252026,MTL,ANA,3,4,3,4,REG,30,28,4,10,8484170,J. Fowler,8480843,L. Dostal
2026-03-15,2025021060,20252026,MIN,TOR,2,4,2,4,REG,38,26,6,8,8482661,J. Wallstedt,8476932,A. Stolarz
2026-03-15,2025021061,20252026,EDM,NSH,3,1,3,1,REG,30,27,13,13,8478971,C. Ingram,8481020,J. Annunen
2026-03-15,2025021062,20252026,SEA,FLA,6,2,6,2,REG,25,25,8,8,8478916,J. Daccord,8480193,D. Tarasov
2026-03-16,2025021063,20252026,DET,CGY,5,2,5,2,REG,25,27,13,17,8476434,J. Gibson,8481692,D. Wolf
2026-03-16,2025021064,20252026,NJD,BOS,4,3,3,3,OT,34,22,20,18,8474593,J. Markstrom,8476914,J. Korpisalo
2026-03-16,2025021065,20252026,NYR,LAK,1,4,1,4,REG,22,26,4,4,8478048,I. Shesterkin,8475311,D. Kuemper
2026-03-16,2025021066,20252026,DAL,UTA,3,6,3,6,REG,30,22,16,16,8479193,C. DeSmith,8477970,V. Vanecek
2026-03-16,2025021067,20252026,COL,PIT,2,7,2,7,REG,27,20,11,15,8478406,M. Blackwood,8481668,A. Silovs
2026-03-17,2025021068,20252026,TOR,NYI,1,3,1,3,REG,27,34,17,11,8479361,J. Woll,8478009,I. Sorokin
2026-03-17,2025021069,20252026,MTL,BOS,3,2,2,2,OT,31,28,8,2,8482487,J. Dobes,8480280,J. Swayman
2026-03-17,2025021070,20252026,CBJ,CAR,5,1,5,1,REG,30,29,9,17,8482982,J. Greaves,8483548,B. Bussi
2026-03-17,2025021071,20252026,WPG,NSH,3,4,3,3,SO,39,23,2,8,8476945,C. Hellebuyck,8477424,J. Saros
2026-03-17,2025021072,20252026,CHI,MIN,3,4,3,3,OT,26,37,2,4,8481519,S. Knight,8479406,F. Gustavsson
2026-03-17,2025021073,20252026,EDM,SJS,5,3,5,3,REG,37,30,2,8,8478971,C. Ingram,8477968,A. Nedeljkovic
2026-03-17,2025021074,20252026,VAN,FLA,5,2,5,2,REG,22,23,24,28,8480947,K. Lankinen,8475683,S. Bobrovsky
2026-03-17,2025021075,20252026,VGK,BUF,0,2,0,2,REG,29,25,6,8,8478499,A. Hill,8480045,U. Luukkonen
2026-03-17,2025021076,20252026,SEA,TBL,2,6,2,6,REG,18,26,11,11,8475831,P. Grubauer,8476883,A. Vasilevskiy
2026-03-18,2025021077,20252026,NYR,NJD,3,6,3,6,REG,18,39,8,4,8471734,J. Quick,8474593,J. Markstrom
2026-03-18,2025021078,20252026,CAR,PIT,6,5,5,5,OT,44,35,10,6,8475883,F. Andersen,8479973,S. Skinner
2026-03-18,2025021079,20252026,WSH,OTT,4,1,4,1,REG,25,35,6,4,8480313,L. Thompson,8476999,L. Ullmark
2026-03-18,2025021080,20252026,COL,DAL,1,2,1,1,SO,34,18,4,6,8475809,S. Wedgewood,8479979,J. Oettinger
2026-03-18,2025021081,20252026,CGY,STL,2,1,1,1,SO,31,26,10,14,8482445,D. Cooley,8480981,J. Hofer
2026-03-18,2025021082,20252026,ANA,PHI,2,3,2,2,OT,36,28,15,15,8480843,L. Dostal,8478435,D. Vladar
2026-03-19,2025021083,20252026,BOS,WPG,6,1,6,1,REG,27,24,8,2,8480280,J. Swayman,8476945,C. Hellebuyck
2026-03-19,2025021084,20252026,OTT,NYI,3,2,3,2,REG,27,19,18,14,8473503,J. Reimer,8478009,I. Sorokin
2026-03-19,2025021085,20252026,DET,MTL,3,1,3,1,REG,28,33,8,8,8476434,J. Gibson,8482487,J. Dobes
2026-03-19,2025021086,20252026,CBJ,NYR,6,3,6,3,REG,37,25,12,8,8482982,J. Greaves,8478048,I. Shesterkin
2026-03-19,2025021087,20252026,NSH,SEA,3,1,3,1,REG,28,26,6,6,8481020,J. Annunen,8478916,J. Daccord
2026-03-19,2025021088,20252026,MIN,CHI,1,2,1,2,REG,29,26,18,18,8482661,J. Wallstedt,8481519,S. Knight
2026-03-19,2025021089,20252026,EDM,FLA,0,4,0,4,REG,21,23,4,4,8478971,C. Ingram,8475683,S. Bobrovsky
